vds_id,avg_speed,traffic_volume,occupancy,hour,date,route_no,direction,km
0010VDE32350,92.17,3622,0.43,22,2026-03-01,0010,E,415.3
0010VDE30400,90.74,2207,2.99,23,2026-03-01,0010,E,392.5
0010VDE30500,87.88,1744,2.91,23,2026-03-01,0010,E,394.0
0010VDE30600,92.35,1601,2.65,23,2026-03-01,0010,E,395.0
0010VDE30800,93.21,2027,3.12,23,2026-03-01,0010,E,399.7
0010VDE30900,92.78,2267,3.35,23,2026-03-01,0010,E,401.0
0010VDE30910,62.82,29,2.39,23,2026-03-01,0010,E,406.5
0010VDE31400,95.42,3026,0.42,23,2026-03-01,0010,E,406.5
0010VDE31500,95.53,2526,0.43,23,2026-03-01,0010,E,408.2
0010VDE31800,96.24,2050,2.51,23,2026-03-01,0010,E,411.6
0010VDE31900,96.62,3066,0.42,23,2026-03-01,0010,E,412.3
0010VDE32150,102.03,3124,0.41,23,2026-03-01,0010,E,413.2
0010VDE32250,101.49,3067,0.4,23,2026-03-01,0010,E,414.3
0010VDE32350,96.41,2947,0.4,23,2026-03-01,0010,E,415.3
0010VDE30400,94.48,1312,2.13,0,2026-03-02,0010,E,392.5
0010VDE30500,88.51,1185,2.16,0,2026-03-02,0010,E,394.0
0010VDE30600,93.18,1000,2.14,0,2026-03-02,0010,E,395.0
0010VDE30800,95.53,1209,2.17,0,2026-03-02,0010,E,399.7
0010VDE30900,96.34,1454,2.26,0,2026-03-02,0010,E,401.0
0010VDE30910,63.04,9,2.26,0,2026-03-02,0010,E,406.5
0010VDE31400,99.57,1735,0.4,0,2026-03-02,0010,E,406.5
0010VDE31500,99.01,1544,0.4,0,2026-03-02,0010,E,408.2
0010VDE31800,98.93,1350,1.32,0,2026-03-02,0010,E,411.6
0010VDE31900,98.76,1800,0.4,0,2026-03-02,0010,E,412.3
0010VDE32150,106.28,1812,0.38,0,2026-03-02,0010,E,413.2
0010VDE32250,105.88,1835,0.36,0,2026-03-02,0010,E,414.3
0010VDE32350,101.19,1736,0.43,0,2026-03-02,0010,E,415.3
0010VDE30400,93.0,955,1.8,1,2026-03-02,0010,E,392.5
0010VDE30500,89.52,947,1.81,1,2026-03-02,0010,E,394.0
0010VDE30600,92.1,820,1.7,1,2026-03-02,0010,E,395.0
0010VDE30800,93.94,794,1.83,1,2026-03-02,0010,E,399.7
0010VDE30900,95.15,1024,1.93,1,2026-03-02,0010,E,401.0
0010VDE30910,57.37,5,1.58,1,2026-03-02,0010,E,406.5
0010VDE31400,98.57,1278,0.42,1,2026-03-02,0010,E,406.5
0010VDE31500,97.83,1047,0.42,1,2026-03-02,0010,E,408.2
0010VDE31800,97.47,905,1.11,1,2026-03-02,0010,E,411.6
0010VDE31900,98.29,1418,0.41,1,2026-03-02,0010,E,412.3
0010VDE32150,105.35,1414,0.38,1,2026-03-02,0010,E,413.2
0010VDE32250,106.39,1435,0.37,1,2026-03-02,0010,E,414.3
0010VDE32350,101.89,1338,0.37,1,2026-03-02,0010,E,415.3
0010VDE30400,89.79,807,1.66,2,2026-03-02,0010,E,392.5
0010VDE30500,87.5,681,1.69,2,2026-03-02,0010,E,394.0
0010VDE30600,90.91,524,1.53,2,2026-03-02,0010,E,395.0
0010VDE30800,94.96,708,1.52,2,2026-03-02,0010,E,399.7
0010VDE30900,95.21,794,1.65,2,2026-03-02,0010,E,401.0
0010VDE30910,59.12,5,1.8,2,2026-03-02,0010,E,406.5
0010VDE31400,98.88,859,0.44,2,2026-03-02,0010,E,406.5
0010VDE31500,97.22,787,0.43,2,2026-03-02,0010,E,408.2
0010VDE31800,98.66,757,1.02,2,2026-03-02,0010,E,411.6
0010VDE31900,97.78,996,0.42,2,2026-03-02,0010,E,412.3
0010VDE32150,105.23,1041,0.4,2,2026-03-02,0010,E,413.2
0010VDE32250,106.46,1004,0.39,2,2026-03-02,0010,E,414.3
0010VDE32350,102.74,910,0.41,2,2026-03-02,0010,E,415.3
0010VDE30400,88.87,643,1.77,3,2026-03-02,0010,E,392.5
0010VDE30500,85.78,636,1.67,3,2026-03-02,0010,E,394.0
0010VDE30600,89.74,558,1.6,3,2026-03-02,0010,E,395.0
0010VDE30800,93.81,689,1.6,3,2026-03-02,0010,E,399.7
0010VDE30900,95.3,570,1.61,3,2026-03-02,0010,E,401.0
0010VDE30910,53.37,7,2.13,3,2026-03-02,0010,E,406.5
0010VDE31400,96.34,763,0.47,3,2026-03-02,0010,E,406.5
0010VDE31500,96.19,717,0.46,3,2026-03-02,0010,E,408.2
0010VDE31800,96.58,694,0.99,3,2026-03-02,0010,E,411.6
0010VDE31900,97.09,861,0.44,3,2026-03-02,0010,E,412.3
0010VDE32150,104.21,942,0.42,3,2026-03-02,0010,E,413.2
0010VDE32250,103.65,948,0.42,3,2026-03-02,0010,E,414.3
0010VDE32350,101.02,826,0.45,3,2026-03-02,0010,E,415.3
0010VDE30400,89.53,950,1.86,4,2026-03-02,0010,E,392.5
0010VDE30500,84.95,854,1.89,4,2026-03-02,0010,E,394.0
0010VDE30600,89.11,623,1.81,4,2026-03-02,0010,E,395.0
0010VDE30800,92.65,621,1.69,4,2026-03-02,0010,E,399.7
0010VDE30900,93.1,901,1.72,4,2026-03-02,0010,E,401.0
0010VDE30910,62.16,6,2.52,4,2026-03-02,0010,E,406.5
0010VDE31400,95.27,975,0.49,4,2026-03-02,0010,E,406.5
0010VDE31500,94.68,747,0.49,4,2026-03-02,0010,E,408.2
0010VDE31800,96.03,738,1.08,4,2026-03-02,0010,E,411.6
0010VDE31900,95.8,1011,0.46,4,2026-03-02,0010,E,412.3
0010VDE32150,101.68,1037,0.44,4,2026-03-02,0010,E,413.2
0010VDE32250,102.07,990,0.44,4,2026-03-02,0010,E,414.3
0010VDE32350,100.05,856,0.42,4,2026-03-02,0010,E,415.3
0010VDE30400,87.63,1916,2.73,5,2026-03-02,0010,E,392.5
0010VDE30500,86.26,1749,2.58,5,2026-03-02,0010,E,394.0
0010VDE30600,90.32,1544,2.5,5,2026-03-02,0010,E,395.0
0010VDE30800,94.84,1373,2.51,5,2026-03-02,0010,E,399.7
0010VDE30900,94.61,1738,2.44,5,2026-03-02,0010,E,401.0
0010VDE30910,57.7,28,1.93,5,2026-03-02,0010,E,406.5
0010VDE31400,97.38,1881,0.45,5,2026-03-02,0010,E,406.5
0010VDE31500,95.83,1607,0.46,5,2026-03-02,0010,E,408.2
0010VDE31800,97.04,1623,1.46,5,2026-03-02,0010,E,411.6
0010VDE31900,96.62,2040,0.44,5,2026-03-02,0010,E,412.3
0010VDE32150,103.03,2087,0.41,5,2026-03-02,0010,E,413.2
0010VDE32250,102.79,1969,0.41,5,2026-03-02,0010,E,414.3
0010VDE32350,100.12,1836,0.41,5,2026-03-02,0010,E,415.3
0010VDE30400,83.68,2057,2.83,6,2026-03-02,0010,E,392.5
0010VDE30500,80.31,1751,2.82,6,2026-03-02,0010,E,394.0
0010VDE30600,86.29,1379,2.47,6,2026-03-02,0010,E,395.0
0010VDE30800,90.67,1363,2.6,6,2026-03-02,0010,E,399.7
0010VDE30900,90.83,1672,2.71,6,2026-03-02,0010,E,401.0
0010VDE30910,60.6,42,2.13,6,2026-03-02,0010,E,406.5
0010VDE31400,92.49,2116,0.47,6,2026-03-02,0010,E,406.5
0010VDE31500,92.68,1794,0.47,6,2026-03-02,0010,E,408.2
0010VDE31800,93.15,1643,1.91,6,2026-03-02,0010,E,411.6
0010VDE31900,93.7,2488,0.46,6,2026-03-02,0010,E,412.3
0010VDE32150,98.47,2446,0.45,6,2026-03-02,0010,E,413.2
0010VDE32250,98.63,2452,0.44,6,2026-03-02,0010,E,414.3
0010VDE32350,94.18,2152,0.44,6,2026-03-02,0010,E,415.3
0010VDE30400,96.1,141,1.44,7,2026-03-02,0010,E,392.5
0010VDE30500,95.39,142,1.5,7,2026-03-02,0010,E,394.0
0010VDE30600,92.37,116,1.61,7,2026-03-02,0010,E,395.0
0010VDE30800,96.24,152,1.58,7,2026-03-02,0010,E,399.7
0010VDE30900,95.19,192,1.64,7,2026-03-02,0010,E,401.0
0010VDE30910,56.65,44,3.73,7,2026-03-02,0010,E,406.5
0010VDE31400,97.4,196,0.61,7,2026-03-02,0010,E,406.5
0010VDE31220,46.13,110,31.89,7,2026-03-02,0010,E,407.8
0010VDE31500,93.72,220,0.66,7,2026-03-02,0010,E,408.2
0010VDE31800,91.88,214,1.75,7,2026-03-02,0010,E,411.6
0010VDE31900,94.99,277,0.66,7,2026-03-02,0010,E,412.3
0010VDE32150,96.93,281,0.64,7,2026-03-02,0010,E,413.2
0010VDE32250,96.35,263,0.63,7,2026-03-02,0010,E,414.3
0010VDE32350,93.75,267,0.65,7,2026-03-02,0010,E,415.3
0010VDE30400,93.77,143,1.63,8,2026-03-02,0010,E,392.5
0010VDE30500,95.44,172,1.74,8,2026-03-02,0010,E,394.0
0010VDE30600,92.87,155,1.59,8,2026-03-02,0010,E,395.0
0010VDE30800,94.64,213,1.85,8,2026-03-02,0010,E,399.7
0010VDE30900,91.61,210,1.83,8,2026-03-02,0010,E,401.0
0010VDE30910,62.63,54,4.37,8,2026-03-02,0010,E,406.5
0010VDE31400,95.07,198,0.6,8,2026-03-02,0010,E,406.5
0010VDE31500,93.08,231,0.66,8,2026-03-02,0010,E,408.2
0010VDE31800,91.01,250,2.0,8,2026-03-02,0010,E,411.6
0010VDE31900,94.8,321,0.66,8,2026-03-02,0010,E,412.3
0010VDE32150,95.58,325,0.63,8,2026-03-02,0010,E,413.2
0010VDE32250,94.41,309,0.64,8,2026-03-02,0010,E,414.3
0010VDE32350,91.68,311,0.65,8,2026-03-02,0010,E,415.3
0010VDE30400,93.94,172,1.89,9,2026-03-02,0010,E,392.5
0010VDE30500,93.21,172,1.95,9,2026-03-02,0010,E,394.0
0010VDE30600,90.76,171,1.73,9,2026-03-02,0010,E,395.0
0010VDE30800,93.44,281,2.03,9,2026-03-02,0010,E,399.7
0010VDE30900,92.46,243,1.97,9,2026-03-02,0010,E,401.0
0010VDE30910,63.48,58,3.58,9,2026-03-02,0010,E,406.5
0010VDE31400,95.75,222,0.59,9,2026-03-02,0010,E,406.5
0010VDE31500,93.52,261,0.64,9,2026-03-02,0010,E,408.2
0010VDE31800,93.37,260,1.66,9,2026-03-02,0010,E,411.6
0010VDE31900,93.78,324,0.65,9,2026-03-02,0010,E,412.3
0010VDE32150,93.24,331,0.63,9,2026-03-02,0010,E,413.2
0010VDE32250,90.1,297,0.63,9,2026-03-02,0010,E,414.3
0010VDE32350,84.3,353,0.66,9,2026-03-02,0010,E,415.3
0010VDE30400,52.18,2928,8.22,10,2026-03-02,0010,E,392.5
0010VDE30500,61.27,3197,6.96,10,2026-03-02,0010,E,394.0
0010VDE30600,70.25,2342,5.83,10,2026-03-02,0010,E,395.0
0010VDE30800,78.33,2622,4.53,10,2026-03-02,0010,E,399.7
0010VDE30900,74.7,2725,5.28,10,2026-03-02,0010,E,401.0
0010VDE30910,61.73,69,3.85,10,2026-03-02,0010,E,406.5
0010VDE31400,82.94,3884,0.46,10,2026-03-02,0010,E,406.5
0010VDE31500,86.34,2713,0.45,10,2026-03-02,0010,E,408.2
0010VDE31800,85.1,2822,3.62,10,2026-03-02,0010,E,411.6
0010VDE31900,87.37,3855,0.44,10,2026-03-02,0010,E,412.3
0010VDE32150,87.35,3788,0.45,10,2026-03-02,0010,E,413.2
0010VDE32250,79.65,3746,0.47,10,2026-03-02,0010,E,414.3
0010VDE32350,21.98,1821,2.17,10,2026-03-02,0010,E,415.3
0010VDE30400,48.59,2783,8.67,11,2026-03-02,0010,E,392.5
0010VDE30500,60.45,3054,7.0,11,2026-03-02,0010,E,394.0
0010VDE30600,71.4,2175,5.57,11,2026-03-02,0010,E,395.0
0010VDE30800,78.07,2814,4.67,11,2026-03-02,0010,E,399.7
0010VDE30900,74.39,2147,5.12,11,2026-03-02,0010,E,401.0
0010VDE30910,62.33,64,3.76,11,2026-03-02,0010,E,406.5
0010VDE31400,82.17,3474,0.47,11,2026-03-02,0010,E,406.5
0010VDE31500,86.25,2485,0.44,11,2026-03-02,0010,E,408.2
0010VDE31800,87.39,2553,2.65,11,2026-03-02,0010,E,411.6
0010VDE31900,89.14,3941,0.43,11,2026-03-02,0010,E,412.3
0010VDE32150,89.7,3629,0.43,11,2026-03-02,0010,E,413.2
0010VDE32250,63.97,3107,0.97,11,2026-03-02,0010,E,414.3
0010VDE32350,18.17,1797,2.77,11,2026-03-02,0010,E,415.3
0010VDE30400,88.55,233,2.2,12,2026-03-02,0010,E,392.5
0010VDE30500,92.17,292,2.16,12,2026-03-02,0010,E,394.0
0010VDE30600,91.1,247,1.94,12,2026-03-02,0010,E,395.0
0010VDE30800,94.95,301,2.24,12,2026-03-02,0010,E,399.7
0010VDE30900,90.65,288,2.27,12,2026-03-02,0010,E,401.0
0010VDE30910,63.7,61,3.69,12,2026-03-02,0010,E,406.5
0010VDE31400,94.86,276,0.58,12,2026-03-02,0010,E,406.5
0010VDE31500,94.58,326,0.64,12,2026-03-02,0010,E,408.2
0010VDE31800,96.16,287,1.48,12,2026-03-02,0010,E,411.6
0010VDE31900,95.78,374,0.63,12,2026-03-02,0010,E,412.3
0010VDE32150,97.18,386,0.6,12,2026-03-02,0010,E,413.2
0010VDE32250,80.09,463,0.91,12,2026-03-02,0010,E,414.3
0010VDE32350,79.82,389,0.68,12,2026-03-02,0010,E,415.3
0010VDE30400,61.04,2615,7.04,13,2026-03-02,0010,E,392.5
0010VDE30500,66.22,2568,6.21,13,2026-03-02,0010,E,394.0
0010VDE30600,75.21,2302,5.15,13,2026-03-02,0010,E,395.0
0010VDE30800,80.5,2826,4.5,13,2026-03-02,0010,E,399.7
0010VDE30900,74.65,2311,5.57,13,2026-03-02,0010,E,401.0
0010VDE30910,67.23,60,4.02,13,2026-03-02,0010,E,406.5
0010VDE31400,80.05,3899,0.48,13,2026-03-02,0010,E,406.5
0010VDE31500,88.15,2804,0.43,13,2026-03-02,0010,E,408.2
0010VDE31800,89.03,2680,2.61,13,2026-03-02,0010,E,411.6
0010VDE31900,89.85,3832,0.42,13,2026-03-02,0010,E,412.3
0010VDE32150,90.87,3696,0.42,13,2026-03-02,0010,E,413.2
0010VDE32250,65.2,3292,0.83,13,2026-03-02,0010,E,414.3
0010VDE32350,15.05,1710,3.13,13,2026-03-02,0010,E,415.3
0010VDE30400,89.11,262,2.6,14,2026-03-02,0010,E,392.5
0010VDE30500,90.14,312,2.6,14,2026-03-02,0010,E,394.0
0010VDE30600,88.37,291,2.44,14,2026-03-02,0010,E,395.0
0010VDE30800,92.47,358,2.61,14,2026-03-02,0010,E,399.7
0010VDE30900,91.44,304,2.35,14,2026-03-02,0010,E,401.0
0010VDE30910,63.51,72,3.76,14,2026-03-02,0010,E,406.5
0010VDE31400,91.53,281,0.61,14,2026-03-02,0010,E,406.5
0010VDE31500,93.18,294,0.64,14,2026-03-02,0010,E,408.2
0010VDE31800,95.05,276,1.63,14,2026-03-02,0010,E,411.6
0010VDE31900,95.77,415,0.62,14,2026-03-02,0010,E,412.3
0010VDE32150,95.92,371,0.58,14,2026-03-02,0010,E,413.2
0010VDE32250,92.8,347,0.6,14,2026-03-02,0010,E,414.3
0010VDE32350,79.89,393,0.71,14,2026-03-02,0010,E,415.3
0010VDE30400,87.59,293,2.61,15,2026-03-02,0010,E,392.5
0010VDE30500,92.84,298,2.35,15,2026-03-02,0010,E,394.0
0010VDE30600,90.32,274,2.5,15,2026-03-02,0010,E,395.0
0010VDE30800,91.31,316,2.23,15,2026-03-02,0010,E,399.7
0010VDE30900,87.21,305,2.61,15,2026-03-02,0010,E,401.0
0010VDE30910,59.58,79,3.94,15,2026-03-02,0010,E,406.5
0010VDE31400,90.2,331,0.59,15,2026-03-02,0010,E,406.5
0010VDE31500,92.93,295,0.63,15,2026-03-02,0010,E,408.2
0010VDE31800,94.08,312,1.67,15,2026-03-02,0010,E,411.6
0010VDE31900,94.85,360,0.63,15,2026-03-02,0010,E,412.3
0010VDE32150,95.7,340,0.58,15,2026-03-02,0010,E,413.2
0010VDE32250,72.33,415,1.23,15,2026-03-02,0010,E,414.3
0010VDE32350,79.03,435,0.72,15,2026-03-02,0010,E,415.3
0010VDE30400,57.43,3238,6.92,16,2026-03-02,0010,E,392.5
0010VDE30500,59.95,3180,6.86,16,2026-03-02,0010,E,394.0
0010VDE30600,68.46,2134,5.7,16,2026-03-02,0010,E,395.0
0010VDE30800,71.05,2607,4.98,16,2026-03-02,0010,E,399.7
0010VDE30900,67.52,3051,5.82,16,2026-03-02,0010,E,401.0
0010VDE30910,65.36,74,3.8,16,2026-03-02,0010,E,406.5
0010VDE31400,58.48,3783,1.23,16,2026-03-02,0010,E,406.5
0010VDE31500,88.52,2558,0.42,16,2026-03-02,0010,E,408.2
0010VDE31800,88.88,1934,2.52,16,2026-03-02,0010,E,411.6
0010VDE31900,89.57,3761,0.42,16,2026-03-02,0010,E,412.3
0010VDE32150,88.08,3588,0.45,16,2026-03-02,0010,E,413.2
0010VDE32250,73.5,3121,1.13,16,2026-03-02,0010,E,414.3
0010VDE32350,17.23,2040,2.97,16,2026-03-02,0010,E,415.3
0010VDE30400,90.36,352,3.03,17,2026-03-02,0010,E,392.5
0010VDE30500,89.31,349,2.96,17,2026-03-02,0010,E,394.0
0010VDE30600,86.39,333,2.77,17,2026-03-02,0010,E,395.0
0010VDE30800,84.36,357,3.18,17,2026-03-02,0010,E,399.7
0010VDE30900,82.55,377,3.14,17,2026-03-02,0010,E,401.0
0010VDE30910,64.7,70,3.47,17,2026-03-02,0010,E,406.5
0010VDE31400,93.72,339,0.6,17,2026-03-02,0010,E,406.5
0010VDE31500,93.48,335,0.64,17,2026-03-02,0010,E,408.2
0010VDE31800,93.34,375,1.64,17,2026-03-02,0010,E,411.6
0010VDE31900,93.05,443,0.74,17,2026-03-02,0010,E,412.3
0010VDE32150,94.68,399,0.62,17,2026-03-02,0010,E,413.2
0010VDE32250,94.03,386,0.59,17,2026-03-02,0010,E,414.3
0010VDE32350,78.63,451,0.69,17,2026-03-02,0010,E,415.3
0010VDE30400,68.08,2858,5.42,18,2026-03-02,0010,E,392.5
0010VDE30500,63.99,2515,5.4,18,2026-03-02,0010,E,394.0
0010VDE30600,69.08,1769,5.12,18,2026-03-02,0010,E,395.0
0010VDE30800,74.6,2203,4.45,18,2026-03-02,0010,E,399.7
0010VDE30900,71.75,2535,4.91,18,2026-03-02,0010,E,401.0
0010VDE30910,57.56,89,4.12,18,2026-03-02,0010,E,406.5
0010VDE31400,78.76,3276,0.48,18,2026-03-02,0010,E,406.5
0010VDE31500,81.92,2462,0.47,18,2026-03-02,0010,E,408.2
0010VDE31800,84.24,2307,2.93,18,2026-03-02,0010,E,411.6
0010VDE31900,86.14,3302,0.45,18,2026-03-02,0010,E,412.3
0010VDE32150,87.82,3480,0.45,18,2026-03-02,0010,E,413.2
0010VDE32250,85.63,3412,0.44,18,2026-03-02,0010,E,414.3
0010VDE32350,79.58,2743,0.45,18,2026-03-02,0010,E,415.3
0010VDE30400,90.36,299,2.67,19,2026-03-02,0010,E,392.5
0010VDE30500,88.48,338,2.68,19,2026-03-02,0010,E,394.0
0010VDE30600,86.05,306,2.9,19,2026-03-02,0010,E,395.0
0010VDE30800,89.26,402,2.93,19,2026-03-02,0010,E,399.7
0010VDE30900,85.08,363,3.24,19,2026-03-02,0010,E,401.0
0010VDE30910,53.0,70,3.91,19,2026-03-02,0010,E,406.5
0010VDE31400,91.16,359,0.61,19,2026-03-02,0010,E,406.5
0010VDE31500,88.44,325,0.66,19,2026-03-02,0010,E,408.2
0010VDE31800,90.81,343,1.72,19,2026-03-02,0010,E,411.6
0010VDE31900,91.03,449,0.66,19,2026-03-02,0010,E,412.3
0010VDE32150,92.93,392,0.61,19,2026-03-02,0010,E,413.2
0010VDE32250,90.89,452,0.61,19,2026-03-02,0010,E,414.3
0010VDE32350,85.27,422,0.64,19,2026-03-02,0010,E,415.3
0010VDE30400,92.22,263,2.03,20,2026-03-02,0010,E,392.5
0010VDE30500,92.26,250,2.07,20,2026-03-02,0010,E,394.0
0010VDE30600,90.89,272,2.14,20,2026-03-02,0010,E,395.0
0010VDE30800,92.7,291,2.25,20,2026-03-02,0010,E,399.7
0010VDE30900,87.2,300,2.49,20,2026-03-02,0010,E,401.0
0010VDE30910,57.09,66,2.73,20,2026-03-02,0010,E,406.5
0010VDE31400,93.47,312,0.58,20,2026-03-02,0010,E,406.5
0010VDE31500,89.61,347,0.63,20,2026-03-02,0010,E,408.2
0010VDE31800,91.77,348,2.01,20,2026-03-02,0010,E,411.6
0010VDE31900,92.44,403,0.63,20,2026-03-02,0010,E,412.3
0010VDE32150,93.7,389,0.61,20,2026-03-02,0010,E,413.2
0010VDE32250,94.19,351,0.59,20,2026-03-02,0010,E,414.3
0010VDE32350,87.35,386,0.61,20,2026-03-02,0010,E,415.3
0010VDE30400,82.3,2713,4.0,21,2026-03-02,0010,E,392.5
0010VDE30500,79.5,2506,3.98,21,2026-03-02,0010,E,394.0
0010VDE30600,83.63,2341,3.82,21,2026-03-02,0010,E,395.0
0010VDE30800,86.54,2497,3.57,21,2026-03-02,0010,E,399.7
0010VDE30900,85.49,2387,3.75,21,2026-03-02,0010,E,401.0
0010VDE30910,58.07,52,2.94,21,2026-03-02,0010,E,406.5
0010VDE31400,86.11,3692,0.45,21,2026-03-02,0010,E,406.5
0010VDE31500,86.43,2437,0.47,21,2026-03-02,0010,E,408.2
0010VDE31800,88.42,2713,3.01,21,2026-03-02,0010,E,411.6
0010VDE31900,90.34,3601,0.44,21,2026-03-02,0010,E,412.3
0010VDE32150,93.37,3641,0.43,21,2026-03-02,0010,E,413.2
0010VDE32250,93.11,3529,0.42,21,2026-03-02,0010,E,414.3
0010VDE32350,85.22,2847,0.44,21,2026-03-02,0010,E,415.3
0010VDE30400,86.23,2413,3.45,22,2026-03-02,0010,E,392.5
0010VDE30500,81.48,2133,3.65,22,2026-03-02,0010,E,394.0
0010VDE30600,86.56,1932,3.22,22,2026-03-02,0010,E,395.0
0010VDE30800,89.2,1965,3.3,22,2026-03-02,0010,E,399.7
0010VDE30900,87.98,2744,3.49,22,2026-03-02,0010,E,401.0
0010VDE30910,54.31,42,2.7,22,2026-03-02,0010,E,406.5
0010VDE31400,90.95,3160,0.44,22,2026-03-02,0010,E,406.5
0010VDE31500,89.53,2540,0.46,22,2026-03-02,0010,E,408.2
0010VDE31800,91.86,2704,2.42,22,2026-03-02,0010,E,411.6
0010VDE31900,93.08,3479,0.44,22,2026-03-02,0010,E,412.3
0010VDE32150,96.92,3312,0.41,22,2026-03-02,0010,E,413.2
0010VDE32250,96.1,3328,0.41,22,2026-03-02,0010,E,414.3
0010VDE32350,89.19,2865,0.43,22,2026-03-02,0010,E,415.3
0010VDE30400,88.47,1860,2.49,23,2026-03-02,0010,E,392.5
0010VDE30500,85.62,1437,2.5,23,2026-03-02,0010,E,394.0
0010VDE30600,88.1,1378,2.45,23,2026-03-02,0010,E,395.0
0010VDE30800,90.45,1354,2.61,23,2026-03-02,0010,E,399.7
0010VDE30900,91.29,1785,2.66,23,2026-03-02,0010,E,401.0
0010VDE30910,60.34,33,2.25,23,2026-03-02,0010,E,406.5
0010VDE31400,93.94,2157,0.44,23,2026-03-02,0010,E,406.5
0010VDE31500,92.25,1667,0.45,23,2026-03-02,0010,E,408.2
0010VDE31800,94.81,1644,1.42,23,2026-03-02,0010,E,411.6
0010VDE31900,95.04,2272,0.44,23,2026-03-02,0010,E,412.3
0010VDE32150,99.5,2218,0.42,23,2026-03-02,0010,E,413.2
0010VDE32250,99.73,2197,0.41,23,2026-03-02,0010,E,414.3
0010VDE32350,94.58,1919,0.42,23,2026-03-02,0010,E,415.3
0010VDE30400,89.62,754,1.92,0,2026-03-03,0010,E,392.5
0010VDE30500,85.17,1024,1.95,0,2026-03-03,0010,E,394.0
0010VDE30600,88.59,564,1.8,0,2026-03-03,0010,E,395.0
0010VDE30800,90.69,845,1.93,0,2026-03-03,0010,E,399.7
0010VDE30900,92.58,886,2.06,0,2026-03-03,0010,E,401.0
0010VDE30910,52.68,7,2.13,0,2026-03-03,0010,E,406.5
0010VDE31400,93.79,1305,0.43,0,2026-03-03,0010,E,406.5
0010VDE31500,91.63,1010,0.44,0,2026-03-03,0010,E,408.2
0010VDE31800,94.34,784,0.96,0,2026-03-03,0010,E,411.6
0010VDE31900,94.87,1307,0.43,0,2026-03-03,0010,E,412.3
0010VDE32150,100.58,1357,0.4,0,2026-03-03,0010,E,413.2
0010VDE32250,101.58,1308,0.39,0,2026-03-03,0010,E,414.3
0010VDE32350,95.94,1151,0.39,0,2026-03-03,0010,E,415.3
0010VDE30400,86.56,855,1.84,1,2026-03-03,0010,E,392.5
0010VDE30500,83.27,821,1.81,1,2026-03-03,0010,E,394.0
0010VDE30600,85.78,533,1.61,1,2026-03-03,0010,E,395.0
0010VDE30800,90.0,654,1.71,1,2026-03-03,0010,E,399.7
0010VDE30900,90.28,784,1.71,1,2026-03-03,0010,E,401.0
0010VDE30910,58.75,7,1.69,1,2026-03-03,0010,E,406.5
0010VDE31400,91.45,834,0.48,1,2026-03-03,0010,E,406.5
0010VDE31500,89.97,668,0.48,1,2026-03-03,0010,E,408.2
0010VDE31800,91.71,738,0.93,1,2026-03-03,0010,E,411.6
0010VDE31900,92.38,862,0.46,1,2026-03-03,0010,E,412.3
0010VDE32150,96.25,900,0.44,1,2026-03-03,0010,E,413.2
0010VDE32250,98.68,885,0.43,1,2026-03-03,0010,E,414.3
0010VDE32350,91.3,736,0.43,1,2026-03-03,0010,E,415.3
0010VDE30400,84.62,610,1.75,2,2026-03-03,0010,E,392.5
0010VDE30500,82.41,596,1.66,2,2026-03-03,0010,E,394.0
0010VDE30600,84.64,510,1.59,2,2026-03-03,0010,E,395.0
0010VDE30800,88.88,524,1.63,2,2026-03-03,0010,E,399.7
0010VDE30900,88.61,583,1.7,2,2026-03-03,0010,E,401.0
0010VDE30910,64.83,4,1.21,2,2026-03-03,0010,E,406.5
0010VDE31400,90.29,701,0.51,2,2026-03-03,0010,E,406.5
0010VDE31500,88.08,611,0.51,2,2026-03-03,0010,E,408.2
0010VDE31800,91.01,614,0.79,2,2026-03-03,0010,E,411.6
0010VDE31900,90.86,754,0.47,2,2026-03-03,0010,E,412.3
0010VDE32150,95.64,768,0.45,2,2026-03-03,0010,E,413.2
0010VDE32250,97.25,762,0.44,2,2026-03-03,0010,E,414.3
0010VDE32350,91.47,626,0.44,2,2026-03-03,0010,E,415.3
0010VDE30400,81.88,686,1.77,3,2026-03-03,0010,E,392.5
0010VDE30500,79.08,587,1.8,3,2026-03-03,0010,E,394.0
0010VDE30600,82.13,436,1.65,3,2026-03-03,0010,E,395.0
0010VDE30800,86.55,642,1.67,3,2026-03-03,0010,E,399.7
0010VDE30900,87.25,630,1.72,3,2026-03-03,0010,E,401.0
0010VDE30910,52.62,4,1.88,3,2026-03-03,0010,E,406.5
0010VDE31400,87.86,718,0.55,3,2026-03-03,0010,E,406.5
0010VDE31500,87.22,620,0.53,3,2026-03-03,0010,E,408.2
0010VDE31800,88.19,608,1.02,3,2026-03-03,0010,E,411.6
0010VDE31900,89.22,748,0.51,3,2026-03-03,0010,E,412.3
0010VDE32150,93.97,787,0.49,3,2026-03-03,0010,E,413.2
0010VDE32250,95.18,680,0.47,3,2026-03-03,0010,E,414.3
0010VDE32350,92.09,619,0.45,3,2026-03-03,0010,E,415.3
0010VDE30400,84.38,1369,2.15,4,2026-03-03,0010,E,392.5
0010VDE30500,81.18,1162,2.2,4,2026-03-03,0010,E,394.0
0010VDE30600,84.49,764,1.93,4,2026-03-03,0010,E,395.0
0010VDE30800,87.83,885,2.02,4,2026-03-03,0010,E,399.7
